,country,name,full_name,symbol,currency,class,market
249,austria,Immobilien ATX EUR,Immobilien ATX EUR,IATX,EUR,additional_indices,world_indices
250,austria,New Europe Blue Chip EUR,New Europe Blue Chip EUR,NTX,EUR,additional_indices,world_indices
251,austria,ATX Basic Industries,ATX Basic Industries,ATXBI,EUR,other_indices,world_indices
252,austria,ATX Consumer Products & Services,ATX Consumer Products & Services,ATXCPS,EUR,other_indices,world_indices
253,austria,ATX Financials,ATX Financials,ATXFIN,EUR,other_indices,world_indices
254,austria,RDX Oil & Gas USD,RDX Oil & Gas USD,RDOILUSD,USD,other_indices,world_indices
255,austria,ATX Industrial Goods & Services,ATX Industrial Goods & Services,ATXIGS,EUR,other_indices,world_indices
256,austria,CECE Health Care,CECE Health Care,CECEHCA,EUR,other_indices,world_indices
257,austria,CECE Infrastructure,CECE Infrastructure,CECEINF,EUR,other_indices,world_indices
258,austria,CECE Oil & Gas,CECE Oil & Gas,CECEOIL,EUR,other_indices,world_indices
259,austria,CECE Telecom,CECE Telecom,CECETEL,EUR,other_indices,world_indices
260,austria,CECE TR EUR,CECE TR EUR,CECETRE,EUR,other_indices,world_indices
261,austria,CECE TR USD,CECE TR USD,CECETRU,USD,other_indices,world_indices
262,austria,CEE Real Estate,CEE Real Estate,CERX,EUR,other_indices,world_indices
263,austria,RDX Mining & Metals EUR,RDX Mining & Metals EUR,RDMETEUR,EUR,other_indices,world_indices
264,austria,RDX Mining & Metals USD,RDX Mining & Metals USD,RDMETUSD,USD,other_indices,world_indices
265,austria,CECE Banking,CECE Banking,CECEBNK,EUR,other_indices,world_indices
266,austria,Bosnian EUR,Bosnian EUR,BATXEUR,EUR,other_indices,world_indices
267,austria,ATX Top Dividend,ATX Top Dividend,ADPR,EUR,other_indices,world_indices
268,austria,Bulgarian BGN,Bulgarian BGN,BTXL,BGN,other_indices,world_indices
269,austria,CECE NTR USD,CECE Net Total Return USD,CECENTRU,USD,other_indices,world_indices
270,austria,CECE Top Dividend EUR,CECE Top Dividend EUR,CDPEUR,EUR,other_indices,world_indices
271,austria,CECE Top Dividend NTR EUR,CECE Top Dividend Net Total Return in EUR,CDNEUR,EUR,other_indices,world_indices
272,austria,Bosnian USD,Bosnian USD,BATXUSD,USD,other_indices,world_indices
273,austria,CECE Top Dividend TR EUR,CECE Top Dividend TR EUR,CDTEUR,EUR,other_indices,world_indices
274,austria,CECE Top Dividend TR USD,CECE Top Dividend TR USD,CDTUSD,USD,other_indices,world_indices
275,austria,CECE Top Dividend USD,CECE Top Dividend USD,CDPUSD,USD,other_indices,world_indices
276,austria,CEE Responsible Investment Universe,CEE Responsible Investment Universe,CEERIUS,EUR,other_indices,world_indices
277,austria,Croatian EUR,Croatian EUR,CROXEUR,EUR,other_indices,world_indices
278,austria,CECE NTR Leverage x4 EUR,CECE Net Total Return Leverage x4 EUR,CECELV4,EUR,other_indices,world_indices
279,austria,Croatian HRK,Croatian HRK,CROXL,HRK,other_indices,world_indices
280,austria,DB Austria VWAP TR,DB Austria VWAP TR,ATTRVWAP,EUR,other_indices,world_indices
281,austria,Double Short ATX,Double Short ATX,SATX2,EUR,other_indices,world_indices
282,austria,Double Short CECE EUR,Double Short CECE EUR,SCECE2,EUR,other_indices,world_indices
283,austria,Double Short RDX EUR,Double Short RDX EUR,SRDX2,EUR,other_indices,world_indices
284,austria,FTSE AWI Austria EUR,FTSE AWI Austria EUR,FWAO,EUR,other_indices,world_indices
285,austria,Kazakhstan EUR,Kazakhstan EUR,KTXEUR,EUR,other_indices,world_indices
286,austria,Kazakhstan USD,Kazakhstan USD,KTXUSD,USD,other_indices,world_indices
287,austria,KTX Local EUR,KTX Local EUR,KTXLEUR,EUR,other_indices,world_indices
288,austria,KTX Local USD,KTX Local USD,KTXLUSD,USD,other_indices,world_indices
289,austria,Croatian USD,Croatian USD,CROXUSD,USD,other_indices,world_indices
290,austria,CECE NTR Leverage x2 EUR,CECE Net Total Return Leverage x2 EUR,CECELV2,EUR,other_indices,world_indices
291,austria,CECE Top Dividend NTR USD,CECE Top Dividend Net Total Return in USD,CDNUSD,USD,other_indices,world_indices
292,austria,CECE Mid Cap USD,CECE Mid Cap USD,CECEMUSD,USD,other_indices,world_indices
293,austria,Bulgarian EUR,Bulgarian EUR,BTXEUR,EUR,other_indices,world_indices
294,austria,Bulgarian Traded USD,Bulgarian Traded USD,BTXUSD,USD,other_indices,world_indices
295,austria,CECE Composite EUR,CECE Composite EUR,CECEEUR,EUR,other_indices,world_indices
296,austria,CECE Composite USD,CECE Composite USD,CECEUSD,USD,other_indices,world_indices
297,austria,CECE NTR EUR,CECE Net Total Return EUR,CECENTRE,EUR,other_indices,world_indices
298,austria,CECE Dividend Points EUR,CECE Dividend Points EUR,CECEEURD,EUR,other_indices,world_indices
299,austria,CECE Fundamental USD,CECE Fundamental USD,CFNDUSD,USD,other_indices,world_indices
300,austria,CECE Mid Cap EUR,CECE Mid Cap EUR,CECEMEUR,EUR,other_indices,world_indices
301,austria,CECE Fundamental EUR,CECE Fundamental EUR,CFNDEUR,EUR,other_indices,world_indices
302,austria,CECE Extended USD,CECE Extended USD,CECEXUSD,USD,other_indices,world_indices
303,austria,CECE Extended EUR,CECE Extended EUR,CECEXEUR,EUR,other_indices,world_indices
304,bahrain,Bahrain All Share,Bahrain All Share,BAX,BHD,major_indices,world_indices
305,bahrain,Banking,Bahrain Banking,BBNK,BHD,primary_sectors,world_indices
306,bahrain,Investment,Bahrain Investment,BINV,BHD,primary_sectors,world_indices
307,bahrain,Insurance,Bahrain Insurance,BINS,BHD,primary_sectors,world_indices
308,bahrain,Industries,Bahrain Industries,BIND,BHD,primary_sectors,world_indices
309,bahrain,Hotels & Tourism,Bahrain Hotels & Tourism,BHTL,BHD,primary_sectors,world_indices
310,bahrain,Services,Bahrain Services,BSVC,BHD,primary_sectors,world_indices
311,bangladesh,DSE 30,Dhaka Stock Exchange 30,DS30,BDT,major_indices,world_indices
312,bangladesh,DSE Broad,Dhaka Stock Exchange Broad,DSEX,BDT,additional_indices,world_indices
313,bangladesh,DSEX Shariah,DSEX Shariah,DSES,BDT,other_indices,world_indices
314,belgium,TR Belgium 30 Years Government Benchmark,Thomson Reuters Belgium 30 Years Government Benchmark,TRXVBGGOV30E,EUR,bonds,global_indices
315,belgium,TR Belgium 15 Years Government Benchmark,Thomson Reuters Belgium 15 Years Government Benchmark,TRXVBGGOV15E,EUR,bonds,global_indices
316,belgium,TR Belgium 2 Years Government Benchmark,Thomson Reuters Belgium 2 Years Government Benchmark,TRXVBGGOV2E,EUR,bonds,global_indices
317,belgium,TR Belgium 3 Years Government Benchmark,Thomson Reuters Belgium 3 Years Government Benchmark,TRXVBGGOV3E,EUR,bonds,global_indices
318,belgium,TR Belgium 7 Years Government Benchmark,Thomson Reuters Belgium 7 Years Government Benchmark,TRXVBGGOV7E,EUR,bonds,global_indices
319,belgium,DJ Belgium USD,Dow Jones Belgium USD,BEDOWD,USD,major_indices,global_indices
320,belgium,TR Belgium 5 Years Government Benchmark,Thomson Reuters Belgium 5 Years Government Benchmark,TRXVBGGOV5E,EUR,bonds,global_indices
321,belgium,NQ Belgium Basic Materials,NASDAQ Belgium Basic Materials,NQBE1000,USD,primary_sectors,global_indices
322,belgium,DJ Belgium,Dow Jones Belgium,BEDOW,EUR,major_indices,global_indices
323,belgium,MSCI Belgium,MSCI Belgium,MIBE00000PEU,EUR,major_indices,global_indices
324,belgium,BNY Belgium Classic ADR,BNY Mellon Belgium Classic ADR,BKCBE,USD,additional_indices,global_indices
325,belgium,TR Belgium 10 Years Government Benchmark,Thomson Reuters Belgium 10 Years Government Benchmark,TRXVBGGOV10E,EUR,bonds,global_indices
326,belgium,BNY Belgium Classic ADR TR,BNY Mellon Belgium Classic ADR TR,BKCBETR,USD,additional_indices,global_indices
327,belgium,Industrials NR,BEL Industrials Net Return,BEIN,EUR,primary_sectors,world_indices
328,belgium,Consumer Goods NR,BEL Consumer Goods Net Return,BECG,EUR,primary_sectors,world_indices
329,belgium,FTSE Belgium EUR,FTSE Belgium EUR,FTWIBELE,EUR,other_indices,world_indices
330,belgium,BEL Small Total Return,BEL Small Total Return,BELSC,EUR,other_indices,world_indices
331,belgium,BEL Small GR,BEL Small GR,BELSG,EUR,other_indices,world_indices
332,belgium,BEL Mid Total Return,BEL Mid Total Return,BELMC,EUR,other_indices,world_indices
333,belgium,BEL Mid GR,BEL Mid GR,BELMG,EUR,other_indices,world_indices
334,belgium,BEL Continuous Stocks Net Return,BEL Continuous Stocks Net Return,BFWD,EUR,other_indices,world_indices
335,belgium,BEL All Share Net Return,BEL All Share Net Return,BCSH,EUR,other_indices,world_indices
336,belgium,BEL All Share,BEL All Share,BSPT,EUR,other_indices,world_indices
337,belgium,ABI5L,ABI5L,ABI5L,HUF,other_indices,world_indices
338,belgium,BEL Small,BEL Small,BELS,EUR,additional_indices,world_indices
339,belgium,BEL 20 X5 Leverage NR,BEL 20 X5 Leverage NR,BEL5L,EUR,other_indices,world_indices
340,belgium,BEL 20 Net Return,BEL 20 Net Return,BFXP,EUR,additional_indices,world_indices
341,belgium,BEL 20,BEL 20,BFX,EUR,major_indices,world_indices
342,belgium,Basic Materials NR,BEL Basic Materials Net Return,BEBM,EUR,primary_sectors,world_indices
343,belgium,BEL Mid,BEL Mid,BELM,EUR,additional_indices,world_indices
344,belgium,Financials NR,BEL Financials Net Return,BEFIN,EUR,primary_sectors,world_indices
345,belgium,Health Care NR,BEL Health Care Net Return,BEHC,EUR,primary_sectors,world_indices
346,belgium,Consumer Services NR,BEL Consumer Services Net Return,BECS,EUR,primary_sectors,world_indices
347,belgium,Telecommunications NR,BEL Telecommunications Net Return,BETEL,EUR,primary_sectors,world_indices
348,belgium,Utilities NR,BEL Utilities Net Return,BEUT,EUR,primary_sectors,world_indices
349,belgium,BEL 20 GR,BEL 20 Gross Return,BFXI,EUR,additional_indices,world_indices
350,belgium,Technology NR,BEL Technology Net Return,BETEC,EUR,primary_sectors,world_indices
351,bosnia,BIRS,BIRS,BIRS1,BAM,major_indices,world_indices
352,bosnia,Sarajevo 10,Sarajevo 10,SASX10,BAM,major_indices,world_indices
353,bosnia,Bosnian Investment Funds,Bosnian Investment Funds,BIFX,BAM,primary_sectors,world_indices
354,bosnia,ERS 10,ERS 10,ERS10,BAM,primary_sectors,world_indices
355,bosnia,Sarajevo 30,Sarajevo 30,SASX30,BAM,additional_indices,world_indices
356,botswana,Botswana SE LAS,Botswana SE LAS,LASIBT,BWP,other_indices,world_indices
357,botswana,Botswana SE FRS,Botswana SE FRS,FRSIBT,BWP,other_indices,world_indices
358,botswana,BSE Foreign Company,BSE Foreign Company,FCIBT,BWP,additional_indices,world_indices
359,botswana,BSE Domestic Company,BSE Domestic Company,DCIBT,BWP,major_indices,world_indices
360,botswana,Botswana SE DFS,Botswana SE DFS,DFSIBT,BWP,other_indices,world_indices
361,brazil,MSCI Brazil Net USD,MSCI Brazil Net USD,MIBR00000NUS,USD,major_indices,global_indices
362,brazil,DJ Brazil,Dow Jones Brazil,BRDOW,BRL,major_indices,global_indices
363,brazil,TR Brazil 50,Thomson Reuters Brazil 50,TRX50BRP,BRL,additional_indices,global_indices
364,brazil,MSCI Brazil Price USD,MSCI Brazil Price USD,MSCIBR,USD,additional_indices,global_indices
365,brazil,DJ Brazil Titans 20 ADR,Dow Jones Brazil Titans 20 ADR,BR20,USD,additional_indices,global_indices
366,brazil,BNY Mellon Brazil ADR,BNY Mellon Brazil ADR,BKBR,USD,additional_indices,global_indices
367,brazil,BNY Mellon Brazil ADR TR,BNY Mellon Brazil ADR Total Return,BKBRT,USD,additional_indices,global_indices
368,brazil,BNY Mellon Brazil Classic ADR,BNY Mellon Brazil Classic ADR,BKCBR,USD,additional_indices,global_indices
369,brazil,BNY Mellon Brazil Classic ADR TR,BNY Mellon Brazil Classic ADR Total Return,BKCBRT,USD,additional_indices,global_indices
370,brazil,FTSE RAFI Brazil 50,FTSE RAFI Brazil 50,FTFRBR5,BRL,additional_indices,global_indices
371,brazil,MSCI Brazil 10 40,MSCI Brazil 10 40,MIBR00005PUS,USD,other_indices,global_indices
372,brazil,DJ BRIC Brazil 15 Capped NTR,DJ BRIC Brazil 15 Capped NTR,B15BDRCN,USD,other_indices,global_indices
373,brazil,DJ BRIC Brazil 15 USD,Dow Jones BRIC Brazil 15 USD,B50BRD,USD,other_indices,global_indices
374,brazil,DJ BRIC Brazil 15 EUR,Dow Jones BRIC Brazil 15 EUR,B50BRE,EUR,other_indices,global_indices
375,brazil,FTSE Brazil Infrastructure Extended,FTSE Brazil Infrastructure Extended,FTFTBRXX,USD,other_indices,global_indices
376,brazil,MSCI Brazil Gross,MSCI International Brazil Gross Real time,MIBR00000GUS,USD,other_indices,global_indices
377,brazil,DJ Brazil Titans 20 ADR TR,DJ Brazil Titans 20 ADR TR,BR20T,USD,other_indices,global_indices
378,brazil,MSCI Brazil 25-50 Price,MSCI Brazil 25-50 Price,MIBR00002PUS,USD,other_indices,global_indices
379,brazil,MSCI Brazil 20-50 Gross Return,MSCI Brazil 20-50 Gross Return,MIBR00002GUS,USD,other_indices,global_indices
380,brazil,MSCI Brazil 25-50 Net Return,MSCI Brazil 25-50 Net Return,MIBR00002NUS,USD,other_indices,global_indices
381,brazil,FTSE Brazil Infrastructure Extended USD PR,FTSE Brazil Infrastructure Extended USD PR,FTFTBRXXU,USD,other_indices,global_indices
382,brazil,FTSE Brazil Infrastructure Extended Total Return,FTSE Brazil Infrastructure Extended Total Return,TRIFTBRXX,USD,other_indices,global_indices
383,brazil,FTSE Brazil Infrastructure Extended Net Tax Total,FTSE Brazil Infrastructure Extended Net Tax Total Return,TRIFTBRXXN,USD,other_indices,global_indices
384,brazil,FTSE Brazil Infrastructure Extended Net Tax USD TR,FTSE Brazil Infrastructure Extended Net Tax USD TR,TFTFTBRXXNU,USD,other_indices,global_indices
385,brazil,DJ BRIC Brazil 15 DR,Dow Jones BRIC Brazil 15 DR,B15BDRD,USD,other_indices,global_indices
386,brazil,MSCI Brazil,MSCI Brazil,MIBR00000PUS,USD,major_indices,global_indices
387,brazil,BM&FBOVESPA Unsponsored BDRX,BM&FBOVESPA Unsponsored BDRX,BDRX,BRL,other_indices,world_indices
388,brazil,Small Cap Index,Small Cap Index,SMLL,BRL,additional_indices,world_indices
389,brazil,Tag Along,Bovespa Tag Along,ITAG,BRL,additional_indices,world_indices
390,brazil,Brazil broad-Based,Brazil broad-Based,IBRA,BRL,additional_indices,world_indices
391,brazil,Brazil Index,Brazil Index,IBRX,BRL,additional_indices,world_indices
392,brazil,Mid-Large Cap Index,Mid-Large Cap Index,MLCX,BRL,additional_indices,world_indices
393,brazil,Public Utilities,Public Utilities,UTIL,BRL,primary_sectors,world_indices
394,brazil,BM&FBOVESPA Real Estate IFIX,BM&FBOVESPA Real Estate IFIX,IFIX,BRL,other_indices,world_indices
395,brazil,Financials,Financials,IFNC,BRL,primary_sectors,world_indices
396,brazil,Carbon Efficient,Carbon Efficient,ICO2,BRL,other_indices,world_indices
397,brazil,Corporate Governance IGCNM,Corporate Governance IGCNM,IGCNM,BRL,other_indices,world_indices
398,brazil,Bovespa Dividend,Bovespa Dividend,DIVI,BRL,other_indices,world_indices
399,brazil,Brazil 50,Bovespa Brazil 50,IBX50,BRL,additional_indices,world_indices
400,brazil,Corporate Gov Trade,Corporate Gov Trade,IGCT,BRL,other_indices,world_indices
401,brazil,FTSE Brazil,FTSE Brazil,FTWIBRAL,BRL,other_indices,world_indices
402,brazil,Ibovespa EUR,Ibovespa EUR,BVSPEUR,BRL,other_indices,world_indices
403,brazil,Ibovespa USD,Ibovespa USD,BVSPUSD,BRL,other_indices,world_indices
404,brazil,IVBX,IVBX,IVBX,BRL,other_indices,world_indices
405,brazil,IGCX,Sao Paulo SE IGCX,IGCX,BRL,other_indices,world_indices
406,brazil,Consumption,Consumption,ICON,BRL,primary_sectors,world_indices
407,brazil,Industrial Sector,Bovespa Industrial Sector,INDX,BRL,primary_sectors,world_indices
408,brazil,Electrical Energy,Bovespa Electrical Energy,IEE,BRL,primary_sectors,world_indices
409,brazil,Basic Materials,Basic Materials,IMAT,BRL,primary_sectors,world_indices
410,brazil,Bovespa,Bovespa,BVSP,BRL,major_indices,world_indices
411,brazil,Corporate Sustainability,Corporate Sustainability,ISE,BRL,other_indices,world_indices
412,brazil,Real Estate,Real Estate,IMOB,BRL,primary_sectors,world_indices
413,bulgaria,BGREIT,BGREIT,BGREIT,BGN,primary_sectors,world_indices
414,bulgaria,BGBX40 TR,BGBX40 TR,BGBX40TR,BGN,other_indices,world_indices
415,bulgaria,BGTR30,BGTR30,BGTR30,BGN,additional_indices,world_indices
416,bulgaria,BGBX40,BGBX40,BGBX40,BGN,additional_indices,world_indices
417,bulgaria,BSE SOFIX,BSE SOFIX,SOFIX,BGN,major_indices,world_indices
418,canada,TR Canada 3 Years Government Benchmark,Thomson Reuters Canada 3 Years Government Benchmark,TRXVCNGOV3D,CAD,bonds,global_indices
419,canada,INK Canadian Insider,INK Canadian Insider,INKCINP,CAD,other_indices,global_indices
420,canada,INK Canadian Insider TR,INK Canadian Insider TR,INKCINT,CAD,other_indices,global_indices
421,canada,MSCI Canada,MSCI Canada,MICA00000PCA,CAD,major_indices,global_indices
422,canada,MSCI Canada Net USD,MSCI Canada Net USD,MICA00000NUS,USD,major_indices,global_indices
423,canada,DJ Canada,Dow Jones Canada,CADOW,CAD,major_indices,global_indices
424,canada,DJ Canada USD,Dow Jones Canada USD,CADOWD,USD,major_indices,global_indices
425,canada,STOXX CA 50 Risk 5% RV EUR,Stoxx Canada 50 Risk 5% RV EUR,SCAR5EG,EUR,other_indices,global_indices
426,canada,STOXX CA 50 Risk 5% RV USD,Stoxx Canada 50 Risk 5% RV USD,SCAR5DG,USD,other_indices,global_indices
427,canada,TR Canada 30 Years Government Benchmark,Thomson Reuters Canada 30 Years Government Benchmark,TRXVCNGOV30D,CAD,bonds,global_indices
428,canada,DJ Islamic Market Canada,Dow Jones Islamic Market Canada,DJICA,USD,other_indices,global_indices
429,canada,DJ Canada SelDiv Distr EUR,Dow Jones Canada Select Dividend Distributing EUR,DJCNDID,EUR,other_indices,global_indices
430,canada,DJ Canada Select Value,Dow Jones Canada Select Value,DJCASV,CAD,other_indices,global_indices
431,canada,DJ Canada Select Growth,Dow Jones Canada Select Growth,DJCASG,CAD,other_indices,global_indices
432,canada,DJ Canada Select Dividend,Dow Jones Canada Select Dividend,DJCASD,CAD,other_indices,global_indices
433,canada,S&P /TSX 60 TR,S&P /TSX 60 TR,TRTSE60,CAD,other_indices,global_indices
434,canada,S&P/TSX 60 Net TR CAD,S&P/TSX 60 Net TR CAD,SPTSEN,CAD,other_indices,global_indices
435,canada,TR Canada 50,Thomson Reuters Canada 50,TRX50CAP,CAD,additional_indices,global_indices
436,canada,TR Canadian Provincial All Bond 15+ Y,Thomson Reuters Canadian Provincial All Bond 15+ Y,TRCAPFP,CAD,bonds,global_indices
437,canada,NQ Broad Canadian Dividend Achievers,NASDAQ Broad Canadian Dividend Achievers,DACA,CAD,other_indices,global_indices
438,canada,TR Canadian Provincial All Bond 10 20 Y,Thomson Reuters Canadian Provincial All Bond 10 20 Y,TRCAPTT,CAD,bonds,global_indices
439,canada,TR Canadian Provincial All Bond 7 10 Y,Thomson Reuters Canadian Provincial All Bond 7 10 Y,TRCAP7T,CAD,bonds,global_indices
440,canada,TR Canadian Provincial All Bond 5 10 Y,Thomson Reuters Canadian Provincial All Bond 5 10 Y,TRCAP5T,CAD,bonds,global_indices
441,canada,TR Canadian Provincial All Bond 5 7 Y,Thomson Reuters Canadian Provincial All Bond 5 7 Y,TRCAP57,CAD,bonds,global_indices
